R7 360;3316;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R7+360&id=3233
Tesla C2070;3275;https://www.videocardbenchmark.net/gpu.php?gpu=Tesla+C2070&id=1670
GTX 965M;3257;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+965M&id=3113
HD 6950;3220;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6950&id=36
Quadro P600;3205;https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+P600&id=3729
GRID M60-4Q;3189;https://www.videocardbenchmark.net/gpu.php?gpu=GRID+M60-4Q&id=3483
R7 260X;3180;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R7+260X&id=2701
FirePro V7000 Adapter;3162;https://www.videocardbenchmark.net/gpu.php?gpu=FirePro+V7000+Adapter&id=2675
Radeon Pro 555;3141;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Pro+555&id=3763
Quadro K5100M;3130;https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+K5100M&id=2798
GTX 560;3118;https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTX+560&id=71
Radeon Pro 455;3113;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Pro+455&id=4024
Radeon Pro WX 4150;3103;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+Pro+WX+4150&id=3787
R9 M380;3101;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R9+M380&id=3339
FirePro W5000;3093;https://www.videocardbenchmark.net/gpu.php?gpu=FirePro+W5000&id=2227
HD 7790;3083;https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7790&id=2502
